261, 2
262, 3
263, 1
264, 3
265, 1
266, 2
267, 1
268, 7
269, 3
270, 3
271, 1
272, 3
273, 1
274, 2
275, 1
276, 5
277, 2
278, 3
279, 1
280, 3
281, 1
282, 2
283, 1
284, 5
285, 2
286, 3
287, 1
288, 3
289, 1
290, 2
291, 1
292, 4
293, 2
294, 3
295, 1
296, 3
297, 1
298, 2
299, 1
300, 6
301, 3
302, 3
303, 1
304, 3
305, 1
306, 2
307, 1
308, 5
309, 2
310, 3
311, 1
312, 3
313, 1
314, 2
315, 1
316, 5
317, 2
318, 3
319, 1
320, 3
321, 1
322, 2
323, 1
324, 4
325, 2
326, 3
327, 1
328, 3
329, 1
330, 2
331, 1
332, 9
333, 4
334, 4
335, 2
336, 4
337, 2
338, 3
339, 1
340, 6
341, 3
342, 3
343, 1
344, 3
345, 1
346, 2
347, 1
348, 6
349, 3
350, 3
351, 1
352, 3
353, 1
354, 2
355, 1
356, 5
357, 2
358, 3
359, 1
360, 3
361, 1
362, 2
363, 1
364, 7
365, 3
366, 3
367, 1
368, 3
369, 1
370, 2
371, 1
372, 5
373, 2
374, 3
375, 1
376, 3
377, 1
378, 2
379, 1
380, 5
381, 2
382, 3
383, 1
384, 3
385, 1
386, 2
387, 1
388, 4
389, 2
390, 3
391, 1
392, 3
393, 1
394, 2
395, 1
396, 7
397, 3
398, 3
399, 1
400, 3
401, 1
402, 2
403, 1
404, 5
405, 2
406, 3
407, 1
408, 3
409, 1
410, 2
411, 1
412, 5
413, 2
414, 3
415, 1
416, 3
417, 1
418, 2
419, 1
420, 4
421, 2
422, 3
423, 1
424, 3
425, 1
426, 2
427, 1
428, 6
429, 3
430, 3
431, 1
432, 3
433, 1
434, 2
435, 1
436, 5
437, 2
438, 3
439, 1
440, 3
441, 1
442, 2
443, 1
444, 5
445, 2
446, 3
447, 1
448, 3
449, 1
450, 2
451, 1
452, 4
453, 2
454, 3
455, 1
456, 3
457, 1
458, 2
459, 1
460, 8
461, 4
462, 4
463, 2
464, 4
465, 2
466, 3
467, 1
468, 6
469, 3
470, 3
471, 1
472, 3
473, 1
474, 2
475, 1
476, 6
477, 3
478, 3
479, 1
480, 3
481, 1
482, 2
483, 1
484, 5
485, 2
486, 3
487, 1
488, 3
489, 1
490, 2
491, 1
492, 7
493, 3
494, 3
495, 1
496, 3
497, 1
498, 2
499, 1
500, 5
501, 2
502, 3
503, 1
504, 3
505, 1
506, 2
507, 1
508, 5
509, 2
510, 3
511, 1
512, 3
513, 1
514, 2
515, 1
516, 4
517, 2
518, 3
519, 1
520, 3
521, 1
522, 2
523, 1
524, 7
525, 3
526, 3
527, 1
528, 3
529, 1
530, 2
531, 1
532, 5
533, 2
534, 3
535, 1
536, 3
537, 1
538, 2
539, 1
540, 5
541, 2
542, 3
543, 1
544, 3
545, 1
546, 2
547, 1
548, 4
549, 2
550, 3
551, 1
552, 3
553, 1
554, 2
555, 1
556, 6
557, 3
558, 3
559, 1
560, 3
561, 1
562, 2
563, 1
564, 5
565, 2
566, 3
567, 1
568, 3
569, 1
570, 2
571, 1
572, 5
573, 2
574, 3
575, 1
576, 3
577, 1
578, 2
579, 1
580, 4
581, 2
582, 3
583, 1
584, 3
585, 1
586, 2
587, 1
588, 9
589, 4
590, 4
591, 2
592, 4
593, 2
594, 3
595, 1
596, 6
597, 3
598, 3
599, 1
600, 3
601, 1
602, 2
603, 1
604, 6
605, 3
606, 3
607, 1
608, 3
609, 1
610, 2
611, 1
612, 5
613, 2
614, 3
615, 1
616, 3
617, 1
618, 2
619, 1
620, 7
621, 3
622, 3
623, 1
624, 3
625, 1
626, 2
627, 1
628, 5
629, 2
630, 3
631, 1
632, 3
633, 1
634, 2
635, 1
636, 5
637, 2
638, 3
639, 1
640, 3
641, 1
642, 2
643, 1
644, 4
645, 2
646, 3
647, 1
648, 3
649, 1
650, 2
651, 1
652, 7
653, 3
654, 3
655, 1
656, 3
657, 1
658, 2
659, 1
660, 5
661, 2
662, 3
663, 1
664, 3
665, 1
666, 2
667, 1
668, 5
669, 2
670, 3
671, 1
672, 3
673, 1
674, 2
675, 1
676, 4
677, 2
678, 3
679, 1
680, 3
681, 1
682, 2
683, 1
684, 6
685, 3
686, 3
687, 1
688, 3
689, 1
690, 2
691, 1
692, 5
693, 2
694, 3
695, 1
696, 3
697, 1
698, 2
699, 1
700, 5
701, 2
702, 3
703, 1
704, 3
705, 1
706, 2
707, 1
708, 4
709, 2
710, 3
711, 1
712, 3
713, 1
714, 2
715, 1
716, 8
717, 4
718, 4
719, 2
720, 4
721, 2
722, 3
723, 1
724, 6
725, 3
726, 3
727, 1
728, 3
729, 1
730, 2
731, 1
732, 6
733, 3
734, 3
735, 1
736, 3
737, 1
738, 2
739, 1
740, 5
741, 2
742, 3
743, 1
744, 3
745, 1
746, 2
747, 1
748, 7
749, 3
750, 3
751, 1
752, 3
753, 1
754, 2
755, 1
756, 5
757, 2
758, 3
759, 1
760, 3
761, 1
762, 2
763, 1
764, 5
765, 2
766, 3
767, 1
768, 3
769, 1
770, 2
771, 1
772, 4
773, 2
774, 3
775, 1
776, 3
777, 1
778, 2
779, 1
780, 7
781, 3
782, 3
783, 1
784, 3
785, 1
786, 2
787, 1
788, 5
789, 2
790, 3
791, 1
792, 3
793, 1
794, 2
795, 1
796, 5
797, 2
798, 3
799, 1
800, 3
801, 1
802, 2
803, 1
804, 4
805, 2
806, 3
807, 1
808, 3
809, 1
810, 2
811, 1
812, 6
813, 3
814, 3
815, 1
816, 3
817, 1
818, 2
819, 1
820, 5
821, 2
822, 3
823, 1
824, 3
825, 1
826, 2
827, 1
828, 5
829, 2
830, 3
831, 1
832, 3
833, 1
834, 2
835, 1
836, 4
837, 2
838, 3
839, 1
840, 3
841, 1
842, 2
843, 1
844, 8
845, 4
846, 4
847, 2
848, 4
849, 2
850, 3
851, 1
852, 6
853, 3
854, 3
855, 1
856, 3
857, 1
858, 2
859, 1
860, 6
861, 3
862, 3
863, 1
864, 3
865, 1
866, 2
867, 1
868, 5
869, 2
870, 3
871, 1
872, 3
873, 1
874, 2
875, 1
876, 7
877, 3
878, 3
879, 1
880, 3
881, 1
882, 2
883, 1
884, 5
885, 2
886, 3
887, 1
888, 3
889, 1
890, 2
891, 1
892, 5
893, 2
894, 3
895, 1
896, 3
897, 1
898, 2
899, 1
900, 4
901, 2
902, 3
903, 1
904, 3
905, 1
906, 2
907, 1
908, 7
909, 3
910, 3
911, 1
912, 3
913, 1
914, 2
915, 1
916, 5
917, 2
918, 3
919, 1
920, 3
921, 1
922, 2
923, 1
924, 5
925, 2
926, 3
927, 1
928, 3
929, 1
930, 2
931, 1
932, 4
933, 2
934, 3
935, 1
936, 3
937, 1
938, 2
939, 1
940, 6
941, 3
942, 3
943, 1
944, 3
945, 1
946, 2
947, 1
948, 5
949, 2
950, 3
951, 1
952, 3
953, 1
954, 2
955, 1
956, 5
957, 2
958, 3
959, 1
960, 3
961, 1
962, 2
963, 1
964, 4
965, 2
966, 3
967, 1
968, 3
969, 1
970, 2
971, 1
972, 5
973, 2
974, 3
975, 1
976, 3
977, 1
978, 2
979, 1
980, 4
981, 2
982, 3
983, 1
984, 3
985, 1
986, 2
987, 1
988, 4
989, 2
990, 3
991, 1
992, 3
993, 1
994, 2
995, 1
996, 3
997, 1
998, 2
999, 1
